cik,name
2043220,"Mission Hills Financial Advisory, LLC"
1645382,"MISSION WEALTH MANAGEMENT, LP"
2093346,Missouri Education Pension Trust
1908186,Missouri Trust & Investment Co
1836506,"MITCHELL & PAHL PRIVATE WEALTH, LLC"
1080351,MITCHELL CAPITAL MANAGEMENT CO
1632105,MITCHELL MCLEOD PUGH & WILLIAMS INC
1048921,MITCHELL SINKLER & STARR/PA
1834600,Mithaq Capital SPC
1694895,Mitsubishi UFJ Asset Management (UK) Ltd.
1466546,"Mitsubishi UFJ Asset Management Co., Ltd."
67088,MITSUBISHI UFJ FINANCIAL GROUP INC
1545545,"Mitsubishi UFJ Morgan Stanley Securities Co., Ltd."
1462160,Mitsubishi UFJ Trust & Banking Corp
1142206,Mitsui Sumitomo Insurance Co Ltd
2021464,Mittelman Wealth Management
1352272,"Miura Global Management, LLC"
1599719,Mivtachim The Workers Social Insurance Fund Ltd. (Under Special Management)
1512734,"Mizuho Bank, Ltd."
1825516,MIZUHO MARKETS AMERICAS LLC
1803149,Mizuho Markets Cayman LP
1520309,Mizuho Securities Co. Ltd.
812291,MIZUHO SECURITIES USA LLC
715113,MJP ASSOCIATES INC /ADV
2065777,"MJT & Associates Financial Advisory Group, Inc."
2010351,MKA Charitable Fund
1536549,"MKD WEALTH COACHES, LLC"
1534949,"MKP Capital Management, L.L.C."
1906802,MKT Advisors LLC
2109061,"MLP3, LLC"
1842667,MMA ASSET MANAGEMENT LLC
1765876,MMBG INVESTMENT ADVISORS CO.
1304857,MMCAP International Inc. SPC
701059,"MML INVESTORS SERVICES, LLC"
1666940,Mn Services Vermogensbeheer B.V.
1992972,"MN Wealth Advisors, LLC"
1542143,"Modera Wealth Management, LLC"
2001900,"Modern Wealth Management, LLC"
1799284,"Modus Advisors, LLC"
1742647,Moerus Capital Management LLC
1126735,MOGY JOEL R INVESTMENT COUNSEL INC
1649107,"Moisand Fitzgerald Tamayo, LLC"
2053727,MOKAN Wealth Management Inc.
1713112,"Mokosak Advisory Group, LLC"
1475271,MOLLER WEALTH PARTNERS
2055889,"Moment Partners, LLC"
2055574,"Momentous Wealth Management, Inc."
2087652,"Momentum Wealth Planning, LLC"
1803593,Monaco Asset Management SAM
1281084,Monarch Alternative Capital LP
938759,MONARCH CAPITAL MANAGEMENT INC
1627608,Monashee Investment Management LLC
1317724,Mondrian Investment Partners LTD
1765690,"MONECO ADVISORS, LLC"
1536361,Moneda S.A. Administradora General de Fondos
1120927,MONETA GROUP INVESTMENT ADVISORS LLC
1133014,MONETARY MANAGEMENT GROUP INC
2112370,"Monetary Solutions, Ltd"
869179,MONETTA FINANCIAL SERVICES INC
716851,MONEY CONCEPTS CAPITAL CORP
1703080,"MONEYWISE, INC."
1848831,"MONIMUS CAPITAL MANAGEMENT, LP"
1776588,"MONOGRAPH WEALTH ADVISORS, LLC"
2008306,Monolith Management Ltd
829407,MONTAG A & ASSOCIATES INC
2104890,Montaka Global Pty Ltd
1831133,Montanaro Asset Management Ltd
1940660,"MONTCHANIN ASSET MANAGEMENT, LLC"
1755651,"Monte Financial Group, LLC"
1422508,Montecito Bank & Trust
1272544,MONTGOMERY INVESTMENT MANAGEMENT INC
1844314,"Montis Financial, LLC"
1475940,MONTRUSCO BOLTON INVESTMENTS INC.
2008758,"MontVue Capital Management, Inc."
1918613,Montz Harcus Wealth Management LLC
1729428,Monument Capital Management
1965665,"Monument Group Wealth Advisors, LLC"
936941,Moody Aldrich Partners LLC
938592,"MOODY LYNN LIEBERSON & WALKER, LLC"
1092903,MOODY NATIONAL BANK TRUST DIVISION
1387303,MOON CAPITAL MANAGEMENT LP
1448574,"MOORE CAPITAL MANAGEMENT, LP"
1607239,"Moors & Cabot, Inc."
2092389,"MOR Wealth Management, LLC"
1965334,"Moran Wealth Management, LLC"
2056670,Morangie Management LLC
2055521,"Morey & Quinn Wealth Partners, LLC"
1623781,"Morgan Creek Capital Management, LLC"
1050463,MORGAN DEMPSEY CAPITAL MANAGEMENT LLC
895421,MORGAN STANLEY
2026079,Morgan Stanley Institutional Investment Advisors LLC
1753218,"MorganRosel Wealth Management, LLC"
1016150,MORGENS WATERFALL VINTIADIS & CO INC
1626494,"Mork Capital Management, LLC"
1905198,"Morling Financial Advisors, LLC"
1673385,Morningstar Investment Management LLC
1387386,"MORRIS FINANCIAL CONCEPTS, INC."
1705711,"Morse Asset Management, Inc"
1909851,"Morton Brown Family Wealth, LLC"
2002628,Morton Capital Management LLC/CA
2011821,MORTON COMMUNITY BANK
1808523,Mosaic Advisors LLC
1965241,"MOSAIC FAMILY WEALTH PARTNERS, LLC"
2011050,"MOSAIC FINANCIAL GROUP, LLC"
906396,MOSELEY INVESTMENT MANAGEMENT INC
2011849,Mosley Wealth Management
1661245,Moss Adams Wealth Advisors LLC
1306333,MOTCO
1877093,MOTIVE WEALTH ADVISORS
1512814,Motley Fool Asset Management LLC
1607978,"Motley Fool Wealth Management, LLC"
1792510,"MOULTON WEALTH MANAGEMENT, INC"
1896379,Mount Capital Ltd
1185072,Mount Lucas Management LP
799003,MOUNT VERNON ASSOCIATES INC /MD/
1714506,Mountain Capital Investment Advisors Inc.
2096127,"Mountain Capital Management, LLC"
2055557,Mountain Hill Investment Partners Corp.
1308555,Mountain Lake Investment Management LLC
1067324,MOUNTAIN PACIFIC INVESTMENT ADVISERS LLC
1730532,"Mountaineer Partners Management, LLC"
2019946,"Mowery & Schoenfeld Wealth Management, LLC"
2116489,MOZAYYX MANAGEMENT LLC
1687078,MPM BIOIMPACT LLC
1716180,"MPS Loria Financial Planners, LLC"
2056693,"MPWM ADVISORY SOLUTIONS, LLC"
1759395,MQS Management LLC
1841816,MRA Advisory Group
1542324,"Mraz, Amerine & Associates, Inc."
1964831,"MRP Capital Investments, LLC"
1732949,"MRWM Advisors, LLC"
1040410,"MSA Advisors, LLC"
1105497,"MSD CAPITAL, L.P."
1514334,"MSD Partners, L.P."
2056306,MSH Capital Advisors LLC
2122489,"MSRH, LLC"
1821455,MTC Wealth Management LLC
2095669,MTCO Ltd.
1831416,"MTM Investment Management, LLC"
1704268,Mubadala Investment Co PJSC
1907809,Mudita Advisors LLP
1655183,"Mudrick Capital Management, L.P."
2110608,"Mueller Wealth, LLC"
852743,"MUFG BANK, LTD."
1656187,"MUFG SECURITIES (CANADA), LTD."
867626,MUFG SECURITIES AMERICAS INC.
1597694,MUFG Securities EMEA plc
1133219,MUHLENKAMP & CO INC
2014898,MUIRFIELD WEALTH ADVISORS LLC
2135840,"Mullaney, Keating & Wright, Inc."
1950591,"Mullooly Asset Management, Inc."
2017172,"Multicoin Capital Management, LLC"
2090208,Munich Reinsurance Co Stock Corp in Munich
1588873,Municipal Employees' Retirement System of Michigan
1768744,Munro Partners
1838556,Murchinson Ltd.
2047271,Murphy & Mullick Capital Management Corp
1569148,Murphy Pohlad Asset Management LLC
1730521,"Murphy, Middleton, Hinkle & Parker, Inc."
2011321,"Mustard Seed Financial, LLC"
2034361,"MUSTICO FINANCIAL GROUP, INC."
1694080,"Mutual Advisors, LLC"
922127,MUTUAL OF AMERICA CAPITAL MANAGEMENT LLC
1618824,"Muzinich & Co., Inc."
1633366,"MV CAPITAL MANAGEMENT, INC."
1947083,"MVM Partners, LLC"
1903058,MWA Asset Management
1916366,"My Personal CFO, LLC"
2132204,"My Portfolio Guide, LLC"
1827845,MY Wealth Management Inc.
1910173,MY.Alpha Management HK Advisors Ltd
1371726,"MYCIO WEALTH PARTNERS, LLC"
1589689,MYDA Advisors LLC
1986457,"MYECFO, LLC"
2069031,Myriad Asset Management Advisors LLC
1857187,Myriad Asset Management US LP
1912460,"Mystic Asset Management, Inc."
1803456,N.E.W. Advisory Services LLC
2044851,Nabity-Jensen Investment Management Inc
1541787,"Nadler Financial Group, Inc."
1622904,Nalanda India Equity Fund Ltd
1767500,"Nalls Sherbakoff Group, LLC"
1946136,Naman Capital Ltda
1782539,Nan Fung Group Holdings Ltd
1781880,NAN FUNG TRINITY (HK) LTD
1730464,"Nan Shan Life Insurance Co., Ltd."
1277890,NANO CAP NEW MILLENNIUM GROWTH FUND L P
1472322,"Nantahala Capital Management, LLC"
2011874,Napean Trading & Investment Co (Singapore) PTE Ltd
2086579,"Napier Financial, LLC"
1582151,"NAPLES GLOBAL ADVISORS, LLC"
2012185,Naria Inc.
2126778,Narodna banka Slovenska
1698091,"Narus Financial Partners, LLC"
1461287,Narwhal Capital Management
1106051,NASPERS LTD
926171,NATIONAL BANK OF CANADA /FI/
1966440,NATIONAL MUTUAL FUNDS MANAGEMENT LTD
1542927,National Mutual Insurance Federation of Agricultural Cooperatives
1608046,National Pension Service
1785342,National Philanthropic Trust
1977723,"National Wealth Management Group, LLC"
2011081,Nationale-Nederlanden Powszechne Towarzystwo Emerytalne S.A.
1109767,"NATIONS FINANCIAL GROUP INC, /IA/ /ADV"
1097218,Nationwide Fund Advisors
1274981,NATIXIS
1018331,"NATIXIS ADVISORS, LLC"
1053187,"Natixis Investment Managers, LLC"
1800245,"NATURAL INVESTMENTS, LLC"
844150,NatWest Group plc
2083253,Nautilus Advisors LLC
1820593,"Navalign, LLC"
872163,NAVELLIER & ASSOCIATES INC
1842702,Navera Investment Management Ltd.
2044610,Navi International - Administradora e Gestora de Recursos Financeiros Ltda.
2127791,"Navigate Wealth Management, LLC"
2132497,"Navigation Group, LLC"
1839930,"Navigation Wealth Management, Inc."
2056100,"Navigoe, LLC"
1849055,"Navis Wealth Advisors, LLC"
1855567,"Naviter Wealth, LLC"
2009813,"NavPoint Financial, Inc."
1665012,NAYA CAPITAL MANAGEMENT UK LTD
791540,"NBC SECURITIES, INC."
898413,NBT BANK N A /NY
1998018,NBZ Investment Advisors LLC
1907054,"NCM Capital Management, LLC"
2023709,NCP Inc.
1818386,NDWM LLC
1512848,"NEA Management Company, LLC"
1915842,"Nearwater Capital Markets, Ltd"
1792635,Nebula Research & Development LLC
1167212,NEEDHAM INVESTMENT MANAGEMENT LLC
1846677,Nellore Capital Management LLC
1512611,"Nelson Capital Management, LLC"
1982273,Nemes Rush Group LLC
1727783,Neo Ivy Capital Management
2001019,NEOS Investment Management LLC
1424799,NEPC LLC
1587643,Nepsis Inc.
2079593,"NerdWallet Wealth Partners, LLC"
2062716,"NESTEGG ADVISORS, INC."
1791998,Net Worth Advisory Group
1110646,"NetEase, Inc."
2099019,"Networth Advisors, LLC"
1465109,NEUBERGER BERMAN GROUP LLC
1727862,Neumann Advisory Hong Kong Ltd
1631930,"Neumann Capital Management, LLC"
1044936,NEUMEIER POMA INVESTMENT COUNSEL LLC
71210,NEVILLE RODIE & SHAW INC
1764807,"New Age Alpha Advisors, LLC"
1696731,New Capital Management LP
2023097,"New Covenant Trust Company, N.A."
2068447,"New Dimensions Wealth Management, LLC"
1004244,NEW ENGLAND ASSET MANAGEMENT INC
1964652,New England Capital Financial Advisors LLC
1582813,New England Private Wealth Advisors LLC
1540867,New England Professional Planning Group Inc.
1596077,"New England Research & Management, Inc."
1961742,New Hampshire Trust
1548577,"New Harbor Financial Group, LLC"
2022328,New Insight Wealth Advisors
1482010,New Jersey Better Educational Savings Trust
862469,NEW MEXICO EDUCATIONAL RETIREMENT BOARD
1407718,"New Mountain Capital, L.L.C."
1598130,"New Paradigm Capital Management, LLC"
1909565,"New Perspectives, Inc"
1989988,"New Republic Capital, LLC"
1044797,NEW SOUTH CAPITAL MANAGEMENT INC
1512538,NEW VERNON CAPITAL HOLDINGS II LLC
1500605,NEW VERNON INVESTMENT MANAGEMENT LLC
2035324,NEW WAVE WEALTH ADVISORS LLC
1767724,New World Advisors LLC
71633,NEW YORK LIFE INSURANCE CO
1133639,New York Life Investment Management LLC
810265,NEW YORK STATE COMMON RETIREMENT FUND
314969,NEW YORK STATE TEACHERS RETIREMENT SYSTEM
2069154,New York University
1389875,Newbrook Capital Advisors LP
2110453,"NewCorp Financial Services, Inc."
1633516,"NewEdge Advisors, LLC"
1861796,"NewEdge Wealth, LLC"
1845012,NewGen Asset Management Ltd
1908450,Newlands Management Operations LLC
1566493,"Newman Dignan & Sheerar, Inc."
1607597,Newport Asia LLC
1869032,"Newport Capital Group, LLC"
1722329,"Newport Trust Company, LLC"
1546989,NewSquare Capital LLC
1842787,Newton One Investments LLC
1569241,"Newtyn Management, LLC"
1469877,"NEXPOINT ASSET MANAGEMENT, L.P."
1752762,Next Capital Management LLC
1134007,NEXT CENTURY GROWTH INVESTORS LLC
1910366,Next Level Private LLC
2044208,"Next Level Wealth Planning, LLC"
2038158,NEXTBio Capital Management LP
1595430,"Nextech Invest, Ltd."
1476329,Nexus Investment Management ULC
1512858,"NFC Investments, LLC"
1862664,"NFJ INVESTMENT GROUP, LLC"
1879757,NFSG Corp
1815217,"NIA IMPACT ADVISORS, LLC"
2093071,Niatross Investments Ltd
903949,"NICHOLAS COMPANY, INC."
1678953,"Nicholas Hoffman & Company, LLC."
1389574,"Nicholas Investment Partners, LP"
1911391,"Nicholas Wealth, LLC."
1141781,NICHOLS & PRATT ADVISERS LLP /MA
2065771,"Nicholson Meyer Capital Management, Inc."
2035982,"Nicholson Wealth Management Group, LLC"
1734493,NICOLA WEALTH MANAGEMENT LTD.
1174850,NICOLET BANKSHARES INC
1729048,"Nicollet Investment Management, Inc."
1282683,"Nierenberg Investment Management Company, LLC"
1410833,"Night Owl Capital Management, LLC"
2058786,Night Squared LP
1680843,"NIGHTVIEW CAPITAL, LLC"
1729847,"Nikulski Financial, Inc."
2016708,"Niles Investment Management, LLC"
1913043,"Nilsine Partners, LLC"
1569356,NINE MASTS CAPITAL Ltd
1635236,Nine Ten Capital Management LLC
1633343,"Ninety One North America, Inc."
1491998,Ninety One SA (Pty) Ltd
1418329,Ninety One UK Ltd
1040190,"Nippon Life Global Investors Americas, Inc."
905591,NIPPON LIFE INSURANCE CO
1781566,"Nipun Capital, L.P."
937615,"NISA INVESTMENT ADVISORS, LLC"
1633799,"Nishkama Capital, LLC"
869589,NISSAY ASSET MANAGEMENT CORP /JAPAN
2019017,Nitor Capital Management LLC
1630243,"Nitorum Capital, L.P."
1846352,"Nixon Capital, LLC"
1626757,NIXON PEABODY TRUST CO
1483259,NJ State Employees Deferred Compensation Plan
1757282,NKCFO LLC
2110897,"NLB Skladi, upravljanje premozenja, d.o.o."
1407024,NNS Holding
1794290,NNS Investments (Cyprus) Ltd
1765774,No Street GP LP
1976065,"Noble Family Wealth, LLC"
2055065,Noble Wealth Management PBC
1262677,NOESIS CAPITAL MANGEMENT CORP
1767750,Noked Israel Ltd
1541055,"Nokomis Capital, L.L.C."
2056656,"Nolet Wealth Management, LLC"
1055964,NOMURA ASSET MANAGEMENT CO LTD
921739,NOMURA ASSET MANAGEMENT INTERNATIONAL INC.
1163653,NOMURA HOLDINGS INC
1218210,NORDEA INVESTMENT MANAGEMENT AB
1990699,NORDEN GROUP LLC
1962713,"Nordwand Advisors, LLC"
1374170,NORGES BANK
1496637,"Norinchukin Bank, The"
1352449,"Norman Fields, Gottscho Capital Management, LLC"
2129318,"Norris Financial Group, LLC"
1092290,NORRIS PERNE & FRENCH LLP/MI
2062383,"North Berkeley Wealth Management, LLC"
2065938,"North Capital, Inc."
2064039,North Dakota State Investment Board
2035144,NORTH DALLAS BANK & TRUST CO
2055134,North Forty Two & Co.
2055446,North Ground Capital
1745796,North Growth Management Ltd.
1891936,North Horizon Holdings Inc.
2033334,North of South Capital LLP
1747888,"North Peak Capital Management, LLC"
1105344,NORTH POINT PORTFOLIO MANAGERS CORP/OH
1867831,North Reef Capital Management LP
1974277,"North Ridge Wealth Advisors, Inc."
1056559,NORTH STAR ASSET MANAGEMENT INC
1342857,North Star Investment Management Corp.
2123735,NorthAvenue LLC
1968850,"NORTHBRIDGE FINANCIAL GROUP, LLC"
1686776,Northcape Capital Pty Ltd
1902806,"NORTHCAPE WEALTH MANAGEMENT, LLC"
1665198,NorthCoast Asset Management LLC
1893159,"NorthCrest Asset Manangement, LLC"
1965773,"Northeast Financial Group, Inc."
1082215,NORTHEAST INVESTMENT MANAGEMENT
1914515,"NORTHEAST PLANNING ASSOCIATES, INC. / NH /"
1581794,"Northern Capital Management, Inc."
1962457,Northern Financial Advisors Inc
2127798,"Northern Lights Advisors, Inc."
1346543,"Northern Right Capital Management, L.P."
73124,NORTHERN TRUST CORP
1693032,Northland Capital Management LLC
1006938,"NORTHLAND SECURITIES, INC."
1655982,"NorthLanding Financial Partners, LLC"
1632097,"NorthRock Partners, LLC"
1631052,"Northside Capital Management, LLC"
1816000,"Northstar Advisory Group, LLC"
1132708,NORTHSTAR ASSET MANAGEMENT Co
869304,NORTHSTAR ASSET MANAGEMENT INC
2011587,NorthStar Asset Management LLC /NJ/
2059828,"Northstar Financial Companies, Inc."
1631408,"Northstar Group, Inc."
2033536,Northwest & Ethical Investments L.P.
1471265,"Northwest Bancshares, Inc."
2010635,Northwest Financial Advisors
1697767,"Northwest Quadrant Wealth Management, LLC"
2094564,"Northwest Wealth Advisors, LLC"
1695344,"NORTHWEST WEALTH MANAGEMENT, LLC"
1629649,"NORTHWESTERN MUTUAL INVESTMENT MANAGEMENT COMPANY, LLC"
1141802,NORTHWESTERN MUTUAL WEALTH MANAGEMENT CO
873687,NORTHWESTERN UNIVERSITY
1846038,Northwoods Investments LLC
1692227,Norway Savings Bank
1888610,"Norwood Investment Partners, LP"
2065606,"NOTABLE CAPITAL MANAGEMENT, L.L.C."
2056243,"Note Advisors, LLC"
1592616,Notis-McConarty Edward
1093276,"NOTTINGHAM ADVISORS, INC."
1729457,"Nova R Wealth, Inc."
2051980,"Nova Wealth Management, Inc."
2011548,"Novak & Powell Financial Services, Inc."
1815025,"NovaPoint Capital, LLC"
1388409,NOVARE CAPITAL MANAGEMENT LLC
1926783,NOVEM GROUP
1388325,NOVO HOLDINGS A/S
2042508,"NOVUS ADVISORS, LLC"
1657111,NS Partners Ltd
1284208,NTV Asset Management LLC
1473182,"NUANCE INVESTMENTS, LLC"
1668527,Numerai GP LLC
1661655,"Nut Tree Capital Management, LP"
2021442,Nutshell Asset Management Ltd
1871926,"Nuveen, LLC"
2011399,"nVerses Capital, LLC"
1915315,"Nvest Financial, LLC"
2106942,"Nvest Wealth Strategies, Inc."
1045810,NVIDIA CORP
1545692,"NVP ASSOCIATES, LLC"
1697274,"NVWM, LLC"
1655006,NWAM LLC
2045735,NWF Advisory Services Inc.
1103887,NWI MANAGEMENT LP
1803054,"NWK Group, Inc."
2098824,"NWM ADVISORS, LLC"
1606720,NYL Investors LLC
1816616,"NZS Capital, LLC"
1768635,O'Brien Greene & Co. Inc
2081629,O'Connor Alternative Investments LLC
1973783,O'Connor Financial Group LLC
2020582,"O'Domhnaill Enterprises, Inc."
1780565,"O'Keefe Stevens Advisory, Inc."
1861159,"O'Neil Global Advisors, Inc."
1911468,"O'ROURKE & COMPANY, Inc"
1423442,"O'SHAUGHNESSY ASSET MANAGEMENT, LLC"
1726375,"Oak Asset Management, LLC"
836372,OAK ASSOCIATES LTD /OH/
2116315,Oak Barrel Wealth Advisory LLC
1846161,"OAK FAMILY ADVISORS, LLC"
1661762,Oak Grove Capital LLC
1839430,Oak Harvest Investment Services
1164688,OAK HILL ADVISORS LP
1054554,OAK RIDGE INVESTMENTS LLC
2027377,Oak Root LLC
1755987,Oak Thistle LLC
2056728,Oak Wealth Advisors LLC
1657335,"Oakcliff Capital Partners, LP"
1169683,OAKLAND FINANCIAL CORP
2115370,"Oakmont Advisory Group, LLC"
924171,OAKMONT Corp
1550660,"OAKTOP CAPITAL MANAGEMENT II, L.P."
949509,OAKTREE CAPITAL MANAGEMENT LP
1822973,"Oaktree Fund Advisors, LLC"
2113908,"OakTrust Wealth Advisors, LLC"
1571727,Oakum Bay Capital LLC
1844024,"Oakwell Private Wealth Management, LLC"
1588871,"OAKWORTH CAPITAL, INC."
1569667,"OARSMAN CAPITAL, INC."
2124777,"Oasis Advisors, LLC"
1317904,Oasis Management Co Ltd.
2109944,"Oath Planning, LLC"
1349654,Obermeyer Wealth Partners
1218663,OBERNDORF WILLIAM E
937886,OBERWEIS ASSET MANAGEMENT INC/
2011555,Obion Capital Management LP
1924152,"Objective Capital Management, LLC"
2011113,"Objectivity Squared, LLC"
1843581,"OBSIDIAN CIO, LLC"
2067281,Obsido Oy
2085909,Occam Crest Management LP
1770994,"Occidental Asset Management, LLC"
1819697,OCCUDO QUANTITATIVE STRATEGIES LP
1538052,"Ocean Park Asset Management, LLC"
1438258,Oceanic Investment Management LTD
2012184,Oceanside Advisors LLC
1764525,"OCO Capital Partners, L.P."
1132716,"OCONNOR, A Distinct Business Unit of UBS ASSET MANAGEMENT AMERICAS (LLC)"
1839435,Octagon Capital Advisors LP
1891904,Octahedron Capital Management L.P.
1841259,"Octavia Wealth Advisors, LLC"
2078353,October Effect Ltd
1686970,ODDO BHF ASSET MANAGEMENT SAS
1845109,"Oder Investment Management, LLC"
1730962,"ODonnell Financial Services, LLC"
2092853,"Odyssean, LLC"
2104872,"Odyssey Capital Advisors, Inc."
1817681,"OEP CAPITAL ADVISORS, L.P."
2052590,"OFC FINANCIAL PLANNING, LLC"
1977602,OFI INVEST ASSET MANAGEMENT
2107566,OFS Enterprise LLC
1619083,"OGBORNE CAPITAL MANAGEMENT, LLC"
714364,OGOREK ANTHONY JOSEPH /NY/ /ADV
1157519,OKABENA INVESTMENT SERVICES INC
1455915,OLD MISSION CAPITAL LLC
707179,OLD NATIONAL BANCORP /IN/
1760444,"Old North State Trust, LLC"
2041262,"Old North State Wealth Management, LLC"
2080991,Old Peak Finance LLC
1744348,Old Port Advisors
74260,OLD REPUBLIC INTERNATIONAL CORP
903783,OLD SECOND NATIONAL BANK OF AURORA
1549358,"Old West Investment Management, LLC"
1840760,"Olde Wealth Management, LLC"
1492815,Oldfield Partners LLP
1906766,OLIO Financial Planning
1962695,"Olistico Wealth, LLC"
1666239,Oliver Luxxe Assets LLC
1738126,OLP CAPITAL MANAGEMENT Ltd
947996,"Olstein Capital Management, L.P."
1787147,Olympiad Research LP
1841359,Olympus Peak Asset Management LP
2026391,OMC Financial Services LTD
1767982,"Omega Financial Group, LLC"
1637359,"Omega Fund Management, LLC"
1053321,OMERS ADMINISTRATION Corp
2010436,"OMNI 360 Wealth, Inc."
1696136,"Omnia Family Wealth, LLC"
1698777,"OmniStar Financial Group, Inc."
2108483,"Omnitrust Wealth Management, Inc"
1712892,"ONCE CAPITAL MANAGEMENT, LLC"
1819695,"ONE Advisory Partners, LLC"
